quadgram,quad_count,suffix,obscenity
you_to_everyone_who,11,who,FALSE
you_want_to_go,11,go,FALSE
you_will_not_be,11,be,FALSE
a_chance_to_win,10,win,FALSE
a_link_to_the,10,the,FALSE
a_lot_of_good,10,good,FALSE
a_picture_of_the,10,the,FALSE
a_trip_to_the,10,the,FALSE
a_wide_range_of,10,of,FALSE
and_as_a_result,10,result,FALSE
and_i_need_to,10,to,FALSE
and_i_wanted_to,10,to,FALSE
and_i_will_be,10,be,FALSE
and_there_was_a,10,a,FALSE
are_going_to_have,10,have,FALSE
are_looking_for_a,10,a,FALSE
are_you_talking_about,10,about,FALSE
as_good_as_the,10,the,FALSE
as_much_as_possible,10,possible,FALSE
at_the_back_of,10,of,FALSE
but_i_don't_think,10,think,FALSE
but_i_love_the,10,the,FALSE
but_i_think_i,10,i,FALSE
but_i_think_it,10,it,FALSE
but_i_want_to,10,to,FALSE
but_then_again_i,10,i,FALSE
but_you_have_to,10,to,FALSE
came_up_with_the,10,the,FALSE
come_up_with_a,10,a,FALSE
couple_of_weeks_ago,10,ago,FALSE
did_a_great_job,10,job,FALSE
don't_want_to_get,10,get,FALSE
felt_like_i_was,10,was,FALSE
for_a_little_while,10,while,FALSE
get_a_chance_to,10,to,FALSE
get_out_of_my,10,my,FALSE
go_back_to_sleep,10,sleep,FALSE
gt_gt_gt_gt,10,gt,FALSE
had_a_good_day,10,day,FALSE
has_nothing_to_do,10,do,FALSE
have_a_chance_to,10,to,FALSE
have_a_couple_of,10,of,FALSE
have_a_wonderful_day,10,day,FALSE
have_to_admit_that,10,that,FALSE
haven't_been_able_to,10,to,FALSE
help_spread_the_word,10,word,FALSE
hey_thanks_for_the,10,the,FALSE
hope_you_are_well,10,well,FALSE
hope_you_like_it,10,it,FALSE
how_are_you_doing,10,doing,FALSE
how_do_you_feel,10,feel,FALSE
i'm_pretty_sure_i,10,i,FALSE
i_am_not_going,10,going,FALSE
i_can_see_the,10,the,FALSE
i_decided_to_take,10,take,FALSE
i_do_not_want,10,want,FALSE
i_don’t_know_if,10,if,FALSE
i_feel_like_a,10,a,FALSE
i_feel_the_same,10,same,FALSE
i_got_to_see,10,see,FALSE
i_guess_i_should,10,should,FALSE
i_hope_you_enjoy,10,enjoy,FALSE
i_know_i_am,10,am,FALSE
i_know_i_have,10,have,FALSE
i_know_that_i,10,i,FALSE
i_love_how_i,10,i,FALSE
i_love_it_i,10,i,FALSE
i_may_be_a,10,a,FALSE
i_might_have_to,10,to,FALSE
i_need_a_new,10,new,FALSE
i_really_like_the,10,the,FALSE
i_really_wanted_to,10,to,FALSE
i_still_have_a,10,a,FALSE
i_the_only_one,10,one,FALSE
i_think_it_would,10,would,FALSE
i_was_at_a,10,a,FALSE
i_was_at_the,10,the,FALSE
if_you_are_interested,10,interested,FALSE
if_you_do_not,10,not,FALSE
if_you_don't_have,10,have,FALSE
if_you_don't_know,10,know,FALSE
in_a_few_hours,10,hours,FALSE
in_an_attempt_to,10,to,FALSE
in_my_life_i,10,i,FALSE
in_such_a_way,10,way,FALSE
in_the_hands_of,10,of,FALSE
in_the_life_of,10,of,FALSE
in_the_living_room,10,room,FALSE
in_the_past_i,10,i,FALSE
is_a_good_thing,10,thing,FALSE
is_more_of_a,10,a,FALSE
it_is_a_very,10,very,FALSE
it_is_in_the,10,the,FALSE
it_is_the_only,10,only,FALSE
it_is_time_to,10,to,FALSE
it_seems_to_be,10,be,FALSE
just_got_home_from,10,from,FALSE
know_if_you_need,10,need,FALSE
like_the_rest_of,10,of,FALSE
makes_me_feel_like,10,like,FALSE
matt_hunter_matt_hunter,10,hunter,FALSE
me_i_love_you,10,you,FALSE
more_than_a_few,10,few,FALSE
mother's_day_to_all,10,all,FALSE
mothers_day_to_all,10,all,FALSE
much_as_i_love,10,love,FALSE
need_to_have_a,10,a,FALSE
never_be_the_same,10,same,FALSE
north_dakota_workforce_connection,10,connection,FALSE
of_the_united_states,10,states,FALSE
oh_my_god_i,10,i,FALSE
on_a_regular_basis,10,basis,FALSE
on_the_part_of,10,of,FALSE
on_the_side_of,10,of,FALSE
one_at_a_time,10,time,FALSE
one_of_my_favourite,10,favourite,FALSE
one_of_the_reasons,10,reasons,FALSE
one_of_these_days,10,days,FALSE
other_parts_of_the,10,the,FALSE
put_it_in_the,10,the,FALSE
quote_of_the_day,10,day,FALSE
right_in_front_of,10,of,FALSE
see_if_i_can,10,can,FALSE
shout_out_to_my,10,my,FALSE
shut_the_fuck_up,10,up,FALSE
so_far_so_good,10,good,FALSE
so_much_for_following,10,following,FALSE
so_much_for_sharing,10,sharing,FALSE
so_much_so_that,10,that,FALSE
so_that_i_could,10,could,FALSE
some_of_my_favorite,10,favorite,FALSE
some_of_the_best,10,best,FALSE
thank_you_thank_you,10,you,FALSE
thanks_for_following_us,10,us,FALSE
thanks_for_sharing_your,10,your,FALSE
that_a_lot_of,10,of,FALSE
that_i_have_been,10,been,FALSE
that_i_have_to,10,to,FALSE
that_it_was_the,10,the,FALSE
that_it_would_be,10,be,FALSE
that_part_of_the,10,the,FALSE
that_there_is_no,10,no,FALSE
that_this_is_a,10,a,FALSE
that_this_is_the,10,the,FALSE
that_would_be_a,10,a,FALSE
the_beginning_of_a,10,a,FALSE
the_first_time_and,10,and,FALSE
the_north_dakota_workforce,10,workforce,FALSE
the_other_way_around,10,around,FALSE
the_vast_majority_of,10,of,FALSE
there_are_plenty_of,10,of,FALSE
there_has_to_be,10,be,FALSE
this_is_just_a,10,a,FALSE
this_was_one_of,10,of,FALSE
this_will_be_a,10,a,FALSE
thx_for_the_follow,10,follow,FALSE
to_go_along_with,10,with,FALSE
to_go_to_sleep,10,sleep,FALSE
to_look_at_the,10,the,FALSE
to_pick_up_the,10,the,FALSE
to_take_care_of,10,of,FALSE
to_the_top_of,10,of,FALSE
to_think_about_it,10,it,FALSE
to_think_of_it,10,it,FALSE
us_know_what_you,10,you,FALSE
want_to_know_what,10,what,FALSE
was_the_first_time,10,time,FALSE
we_had_a_great,10,great,FALSE
we_have_a_new,10,new,FALSE
we_look_forward_to,10,to,FALSE
we_were_able_to,10,to,FALSE
what_i_can_do,10,do,FALSE
what_you_want_to,10,to,FALSE
when_i_was_little,10,little,FALSE
where_have_you_been,10,been,FALSE
will_be_at_the,10,the,FALSE
will_be_in_the,10,the,FALSE
with_nike_+_gps,10,gps,FALSE
would_be_a_great,10,great,FALSE
you_are_in_the,10,the,FALSE
you_for_your_support,10,support,FALSE
you_had_a_great,10,great,FALSE
you_have_a_good,10,good,FALSE
you_think_of_the,10,the,FALSE
you_want_to_do,10,do,FALSE
a_big_thank_you,9,you,FALSE
a_good_time_to,9,to,FALSE
a_good_way_to,9,to,FALSE
a_little_too_much,9,much,FALSE
a_long_time_ago,9,ago,FALSE
a_lot_of_money,9,money,FALSE
a_result_of_the,9,the,FALSE
a_whole_lot_of,9,of,FALSE
after_a_long_day,9,day,FALSE
all_i_can_think,9,think,FALSE
all_i_need_is,9,is,FALSE
all_the_way_up,9,up,FALSE
am_going_to_be,9,be,FALSE
am_looking_forward_to,9,to,FALSE
am_not_going_to,9,to,FALSE
and_at_the_same,9,same,FALSE
and_i_decided_to,9,to,FALSE
and_i_know_it,9,it,FALSE
and_i_think_i,9,i,FALSE
and_i_think_you,9,you,FALSE
and_if_you_are,9,are,FALSE
and_of_course_the,9,the,FALSE
and_thanks_for_the,9,the,FALSE
and_this_is_the,9,the,FALSE
and_we_had_a,9,a,FALSE
are_just_a_few,9,few,FALSE
are_not_going_to,9,to,FALSE
are_some_of_the,9,the,FALSE
are_you_coming_to,9,to,FALSE
as_if_they_were,9,were,FALSE
as_much_as_we,9,we,FALSE
as_we_know_it,9,it,FALSE
at_least_some_of,9,of,FALSE
at_this_point_i,9,i,FALSE
be_a_good_day,9,day,FALSE
be_a_good_idea,9,idea,FALSE
be_one_of_those,9,those,FALSE
because_i_want_to,9,to,FALSE
believe_it_or_not,9,not,FALSE
big_thank_you_to,9,to,FALSE
but_as_soon_as,9,as,FALSE
but_i_guess_i,9,i,FALSE
but_there_is_no,9,no,FALSE
can_u_follow_me,9,me,FALSE
click_on_the_link,9,link,FALSE
did_i_mention_that,9,that,FALSE
do_not_have_to,9,to,FALSE
do_the_right_thing,9,thing,FALSE
do_the_same_thing,9,thing,FALSE
don’t_get_me_wrong,9,wrong,FALSE
feel_the_need_to,9,to,FALSE
first_time_in_a,9,a,FALSE
follow_me_<_3,9,3,FALSE
follow_me_i_love,9,love,FALSE
for_a_lot_of,9,of,FALSE
for_me_it_was,9,was,FALSE
for_the_follow_we,9,we,FALSE
for_the_good_of,9,of,FALSE
forward_to_your_tweets,9,tweets,FALSE
from_one_of_the,9,the,FALSE
get_in_touch_with,9,with,FALSE
get_out_of_this,9,this,FALSE
getting_ready_to_go,9,go,FALSE
glad_you_like_it,9,it,FALSE
glad_you_liked_it,9,it,FALSE
good_to_be_back,9,back,FALSE
had_a_good_time,9,time,FALSE
happy_new_year_to,9,to,FALSE
has_something_to_do,9,do,FALSE
have_a_good_weekend,9,weekend,FALSE
have_to_do_with,9,with,FALSE
hope_you_feel_better,9,better,FALSE
how_do_i_get,9,get,FALSE
how_do_you_get,9,get,FALSE
i'm_going_to_start,9,start,FALSE
i_am_happy_to,9,to,FALSE
i_am_looking_forward,9,forward,FALSE
i_am_on_the,9,the,FALSE
i_am_so_happy,9,happy,FALSE
i_can_help_you,9,you,FALSE
i_can_honestly_say,9,say,FALSE
i_didn't_know_you,9,you,FALSE
i_don't_feel_like,9,like,FALSE
i_don't_have_any,9,any,FALSE
i_don't_know_about,9,about,FALSE
i_don't_really_care,9,care,FALSE
i_don’t_have_to,9,to,FALSE
i_don’t_know_how,9,how,FALSE
i_don’t_know_what,9,what,FALSE
i_had_to_go,9,go,FALSE
i_had_to_make,9,make,FALSE
i_have_a_new,9,new,FALSE
i_have_lots_of,9,of,FALSE
i_have_no_doubt,9,doubt,FALSE
i_knew_i_was,9,was,FALSE
i_know_what_you,9,you,FALSE
i_need_to_see,9,see,FALSE
i_still_can't_believe,9,believe,FALSE
i_think_i_need,9,need,FALSE
i_thought_i_was,9,was,FALSE
i_want_to_say,9,say,FALSE
i_want_to_thank,9,thank,FALSE
i_was_a_bit,9,bit,FALSE
i_was_on_the,9,the,FALSE
i_will_always_love,9,love,FALSE
if_you're_going_to,9,to,FALSE
if_you're_looking_for,9,for,FALSE
if_you_are_not,9,not,FALSE
if_you_really_want,9,want,FALSE
in_a_good_way,9,way,FALSE
in_love_with_the,9,the,FALSE
in_need_of_a,9,a,FALSE
in_one_of_the,9,the,FALSE
in_order_to_be,9,be,FALSE
in_the_eyes_of,9,of,FALSE
in_the_mail_today,9,today,FALSE
in_the_new_year,9,year,FALSE
in_the_parking_lot,9,lot,FALSE
in_the_real_world,9,world,FALSE
is_a_picture_of,9,of,FALSE
is_based_on_the,9,the,FALSE
is_it_just_me,9,me,FALSE
is_part_of_the,9,the,FALSE
is_the_fact_that,9,that,FALSE
is_the_place_to,9,to,FALSE
it_is_better_to,9,to,FALSE
it_is_difficult_to,9,to,FALSE
it_is_not_a,9,a,FALSE
it_is_what_it,9,it,FALSE
it_makes_me_feel,9,feel,FALSE
it_took_me_a,9,a,FALSE
it_was_so_much,9,much,FALSE
it_was_so_nice,9,nice,FALSE
i’m_not_going_to,9,to,FALSE
just_had_a_great,9,great,FALSE
just_want_to_be,9,be,FALSE
keep_an_eye_out,9,out,FALSE
know_that_i_am,9,am,FALSE
know_what_i_mean,9,mean,FALSE
make_the_most_of,9,of,FALSE
me_so_i_can,9,can,FALSE
much_for_the_rt,9,rt,FALSE
my_friends_and_i,9,i,FALSE
no_matter_how_many,9,many,FALSE
no_matter_how_much,9,much,FALSE
not_one_of_those,9,those,FALSE
not_sure_if_i,9,i,FALSE
of_course_there_are,9,are,FALSE
of_some_of_the,9,the,FALSE
of_the_fact_that,9,that,FALSE
of_the_things_that,9,that,FALSE
of_you_who_are,9,are,FALSE
on_the_basis_of,9,of,FALSE
one_of_the_great,9,great,FALSE
one_of_the_many,9,many,FALSE
one_way_or_another,9,another,FALSE
or_something_like_that,9,that,FALSE
out_of_the_car,9,car,FALSE
please_feel_free_to,9,to,FALSE
rest_of_the_week,9,week,FALSE
santelena_hotel_venice_italy,9,italy,FALSE
so_excited_to_be,9,be,FALSE
so_i_don't_have,9,have,FALSE
so_much_better_than,9,than,FALSE
so_much_for_your,9,your,FALSE
so_that_we_can,9,can,FALSE
stay_tuned_for_more,9,more,FALSE
supposed_to_be_a,9,a,FALSE
take_it_to_the,9,the,FALSE
thanks_for_stopping_by,9,by,FALSE
that_i_am_not,9,not,FALSE
that_i_don't_have,9,have,FALSE
that_i_want_to,9,to,FALSE
that_i_would_be,9,be,FALSE
that_there_was_no,9,no,FALSE
that_would_be_awesome,9,awesome,FALSE
that_you_have_to,9,to,FALSE
the_best_place_to,9,to,FALSE
the_bottom_line_is,9,is,FALSE
the_case_of_the,9,the,FALSE
the_end_of_my,9,my,FALSE
the_first_part_of,9,of,FALSE
the_history_of_the,9,the,FALSE
the_last_day_of,9,of,FALSE
the_most_important_thing,9,thing,FALSE
the_next_couple_of,9,of,FALSE
the_one_and_only,9,only,FALSE
the_past_few_weeks,9,weeks,FALSE
the_past_three_years,9,years,FALSE
the_power_of_the,9,the,FALSE
the_santelena_hotel_venice,9,venice,FALSE
the_size_of_the,9,the,FALSE
the_story_of_the,9,the,FALSE
the_time_of_the,9,the,FALSE
the_way_it_is,9,is,FALSE
there_is_so_much,9,much,FALSE
there_would_be_no,9,no,FALSE
think_of_all_the,9,the,FALSE
think_of_it_as,9,as,FALSE
this_is_a_very,9,very,FALSE
to_be_a_long,9,long,FALSE
to_be_at_the,9,the,FALSE
to_be_honest_i,9,i,FALSE
to_change_the_world,9,world,FALSE
to_find_out_how,9,how,FALSE
to_get_in_the,9,the,FALSE
to_get_the_most,9,most,FALSE
to_give_it_a,9,a,FALSE
to_go_out_and,9,and,FALSE
to_make_it_work,9,work,FALSE
to_make_my_own,9,own,FALSE
to_make_room_for,9,for,FALSE
to_make_sure_the,9,the,FALSE
to_see_you_again,9,again,FALSE
to_the_bottom_of,9,of,FALSE
today_is_going_to,9,to,FALSE
used_to_be_a,9,a,FALSE
want_to_be_in,9,in,FALSE
was_the_only_one,9,one,FALSE
we_are_in_the,9,the,FALSE
we_are_looking_for,9,for,FALSE
we_would_like_to,9,to,FALSE
what_did_you_do,9,do,FALSE
what_do_you_mean,9,mean,FALSE
what_it_takes_to,9,to,FALSE
when_i_found_out,9,out,FALSE
who_is_going_to,9,to,FALSE
will_be_on_the,9,the,FALSE
will_check_it_out,9,out,FALSE
will_never_be_the,9,the,FALSE
will_you_be_at,9,at,FALSE
wish_i_was_there,9,there,FALSE
with_a_couple_of,9,of,FALSE
with_all_my_heart,9,heart,FALSE
would_be_happy_to,9,to,FALSE
would_like_to_thank,9,thank,FALSE
would_love_to_be,9,be,FALSE
you_are_one_of,9,of,FALSE
you_for_the_mention,9,mention,FALSE
you_had_a_good,9,good,FALSE
you_have_any_questions,9,questions,FALSE
you_look_at_the,9,the,FALSE
you_really_want_to,9,to,FALSE
you_will_be_missed,9,missed,FALSE
4th_be_with_you,8,you,FALSE
a_cup_of_coffee,8,coffee,FALSE
a_glass_of_wine,8,wine,FALSE
a_great_time_with,8,with,FALSE
a_group_of_people,8,people,FALSE
a_long_long_time,8,time,FALSE
a_long_time_and,8,and,FALSE
a_matter_of_fact,8,fact,FALSE
a_minute_or_two,8,two,FALSE
a_picture_of_a,8,a,FALSE
a_waste_of_time,8,time,FALSE
a_way_to_get,8,get,FALSE
all_i_could_think,8,think,FALSE
all_i_want_to,8,to,FALSE
all_you_have_to,8,to,FALSE
am_i_supposed_to,8,to,FALSE
am_so_excited_to,8,to,FALSE
and_a_half_hours,8,hours,FALSE
and_i_am_not,8,not,FALSE
and_i_don't_know,8,know,FALSE
and_i_love_it,8,it,FALSE
and_it_has_been,8,been,FALSE
and_it_is_a,8,a,FALSE
and_it_will_be,8,be,FALSE
and_let_me_know,8,know,FALSE
and_now_i_have,8,have,FALSE
and_that_is_the,8,the,FALSE
and_there_is_no,8,no,FALSE
and_you_have_to,8,to,FALSE
are_going_to_do,8,do,FALSE
are_supposed_to_be,8,be,FALSE
are_you_looking_for,8,for,FALSE
as_long_as_the,8,the,FALSE
as_much_as_the,8,the,FALSE
as_much_as_you,8,you,FALSE
at_the_expense_of,8,of,FALSE
be_able_to_make,8,make,FALSE
be_found_in_the,8,the,FALSE
be_interesting_to_see,8,see,FALSE
be_so_much_fun,8,fun,FALSE
best_of_luck_to,8,to,FALSE
but_i_think_it's,8,it's,FALSE
but_i_wanted_to,8,to,FALSE
but_it_was_a,8,a,FALSE
but_when_it_comes,8,comes,FALSE
by_the_time_we,8,we,FALSE
cabin_in_the_woods,8,woods,FALSE
can't_wait_to_be,8,be,FALSE
can't_wait_to_watch,8,watch,FALSE
can_you_follow_me,8,me,FALSE
check_out_our_new,8,new,FALSE
come_a_long_way,8,way,FALSE
counting_down_the_days,8,days,FALSE
did_you_think_of,8,of,FALSE
do_i_have_to,8,to,FALSE
do_you_have_to,8,to,FALSE
do_you_know_if,8,if,FALSE
don't_want_to_go,8,go,FALSE
during_the_course_of,8,of,FALSE
everyone_who_came_out,8,out,FALSE
far_as_i_can,8,can,FALSE
far_as_i_know,8,know,FALSE
figure_out_a_way,8,way,FALSE
first_day_of_spring,8,spring,FALSE
follow_me_on_instagram,8,instagram,FALSE
following_me_on_twitter,8,twitter,FALSE
for_a_few_years,8,years,FALSE
for_a_moment_and,8,and,FALSE
for_a_while_now,8,now,FALSE
for_all_of_your,8,your,FALSE
for_as_long_as,8,as,FALSE
for_it_to_be,8,be,FALSE
for_spreading_the_word,8,word,FALSE
for_the_follow_and,8,and,FALSE
for_the_past_few,8,few,FALSE
for_the_time_being,8,being,FALSE
get_me_wrong_i,8,i,FALSE
getting_ready_for_the,8,the,FALSE
give_it_a_try,8,try,FALSE
going_on_in_my,8,my,FALSE
going_to_be_on,8,on,FALSE
going_to_get_a,8,a,FALSE
had_the_opportunity_to,8,to,FALSE
had_the_pleasure_of,8,of,FALSE
have_a_hard_time,8,time,FALSE
have_been_able_to,8,to,FALSE
having_a_great_time,8,time,FALSE
he_didn't_want_to,8,to,FALSE
he_said_he_was,8,was,FALSE
here_is_what_i,8,i,FALSE
how_do_you_know,8,know,FALSE
how_to_make_a,8,a,FALSE
hunter_matt_hunter_matt,8,matt,FALSE
i'd_like_to_see,8,see,FALSE
i'll_be_sure_to,8,to,FALSE
i'm_going_to_make,8,make,FALSE
i'm_going_to_miss,8,miss,FALSE
i'm_just_going_to,8,to,FALSE
i'm_looking_for_a,8,a,FALSE
i'm_so_proud_of,8,of,FALSE
i_can't_think_of,8,of,FALSE
i_can_make_it,8,it,FALSE
i_can_see_it,8,it,FALSE
i_could_be_there,8,there,FALSE
i_didn't_get_to,8,to,FALSE
i_didn't_have_to,8,to,FALSE
i_don't_give_a,8,a,FALSE
i_don't_know_but,8,but,FALSE
i_don't_know_where,8,where,FALSE
i_don't_need_to,8,to,FALSE
i_don’t_have_a,8,a,FALSE
i_feel_as_if,8,if,FALSE
i_found_out_that,8,that,FALSE
i_had_a_good,8,good,FALSE
i_had_to_stop,8,stop,FALSE
i_hate_when_i,8,i,FALSE
i_have_a_feeling,8,feeling,FALSE
i_have_a_few,8,few,FALSE
i_have_been_working,8,working,FALSE
i_have_not_been,8,been,FALSE
i_have_nothing_to,8,to,FALSE
i_have_such_a,8,a,FALSE
i_hope_you_get,8,get,FALSE
i_just_woke_up,8,up,FALSE
i_knew_that_i,8,i,FALSE
i_like_the_way,8,way,FALSE
i_looked_at_my,8,my,FALSE
i_looked_at_the,8,the,FALSE
i_love_my_job,8,job,FALSE
i_love_you_all,8,all,FALSE
i_might_as_well,8,well,FALSE
i_need_someone_to,8,to,FALSE
i_picked_up_a,8,a,FALSE
i_still_need_to,8,to,FALSE
i_think_i_just,8,just,FALSE
i_think_i_will,8,will,FALSE
i_think_they_are,8,are,FALSE
i_thought_i_had,8,had,FALSE
i_thought_you_were,8,were,FALSE
i_told_him_that,8,that,FALSE
i_want_it_to,8,to,FALSE
i_want_to_show,8,show,FALSE
i_was_about_to,8,to,FALSE
i_was_so_happy,8,happy,FALSE
i_went_to_a,8,a,FALSE
i_went_to_see,8,see,FALSE
i_will_be_in,8,in,FALSE
i_wonder_how_many,8,many,FALSE
i_would_have_loved,8,loved,FALSE
i_would_have_to,8,to,FALSE
if_i_wanted_to,8,to,FALSE
if_you_ask_me,8,me,FALSE
if_you_had_a,8,a,FALSE
if_you_have_the,8,the,FALSE
in_a_matter_of,8,of,FALSE
in_a_variety_of,8,of,FALSE
in_a_while_i,8,i,FALSE
in_front_of_a,8,a,FALSE
in_the_absence_of,8,of,FALSE
in_the_bottom_of,8,of,FALSE
in_the_end_the,8,the,FALSE
in_the_morning_i,8,i,FALSE
in_the_world_and,8,and,FALSE
in_this_case_i,8,i,FALSE
is_going_on_in,8,in,FALSE
is_looking_forward_to,8,to,FALSE
is_the_best_thing,8,thing,FALSE
is_the_only_thing,8,thing,FALSE
it's_gonna_be_a,8,a,FALSE
it_can_be_a,8,a,FALSE
it_seems_to_me,8,me,FALSE
it_takes_to_get,8,get,FALSE
it_turns_out_that,8,that,FALSE
it_used_to_be,8,be,FALSE
it_was_a_bit,8,bit,FALSE
it_was_a_little,8,little,FALSE
it_was_a_very,8,very,FALSE
it_was_one_of,8,of,FALSE
knew_i_had_to,8,to,FALSE
know_about_you_but,8,but,FALSE
know_if_we_can,8,can,FALSE
learn_more_about_the,8,the,FALSE
like_the_fact_that,8,that,FALSE
like_us_on_facebook,8,facebook,FALSE
looking_forward_to_hearing,8,hearing,FALSE
looking_forward_to_more,8,more,FALSE
looking_forward_to_this,8,this,FALSE
love_to_have_you,8,you,FALSE
love_to_hear_your,8,your,FALSE
make_it_easier_for,8,for,FALSE
makes_me_think_of,8,of,FALSE
me_know_when_you,8,you,FALSE
me_what_you_think,8,think,FALSE
my_friends_and_family,8,family,FALSE
need_to_find_a,8,a,FALSE
need_to_get_a,8,a,FALSE
now_i_need_to,8,to,FALSE
now_that_i_am,8,am,FALSE
of_all_the_things,8,things,FALSE
on_the_phone_with,8,with,FALSE
on_the_same_page,8,page,FALSE
one_of_the_world’s,8,world’s,FALSE
one_of_those_things,8,things,FALSE
other_members_of_the,8,the,FALSE
out_a_way_to,8,to,FALSE
over_and_over_and,8,and,FALSE
over_the_last_few,8,few,FALSE
over_the_next_few,8,few,FALSE
please_please_follow_me,8,me,FALSE
preheat_the_oven_to,8,to,FALSE
quite_a_bit_of,8,of,FALSE
reminds_me_of_a,8,a,FALSE
rest_of_my_life,8,life,FALSE
right_back_at_ya,8,ya,FALSE
right_in_the_middle,8,middle,FALSE
rt_if_you_want,8,want,FALSE
s_o_to_all,8,all,FALSE
s_o_to_the,8,the,FALSE
say_i_love_you,8,you,FALSE
seems_to_be_the,8,the,FALSE
side_of_the_road,8,road,FALSE
smile_on_my_face,8,face,FALSE
so_glad_to_be,8,be,FALSE
so_here_it_is,8,is,FALSE
so_i'm_going_to,8,to,FALSE
sorry_to_hear_that,8,that,FALSE
sounds_like_a_great,8,great,FALSE
spend_a_lot_of,8,of,FALSE
spread_the_word_about,8,about,FALSE
thank_you_everyone_for,8,for,FALSE
thank_you_for_a,8,a,FALSE
thanks_for_a_great,8,great,FALSE
thanks_for_the_tip,8,tip,FALSE
thanks_for_the_tweet,8,tweet,FALSE
that's_what_she_said,8,said,FALSE
that_i_used_to,8,to,FALSE
that_one_of_the,8,the,FALSE
that_there_will_be,8,be,FALSE
that_would_have_been,8,been,FALSE
the_end_of_it,8,it,FALSE
the_fact_that_it,8,it,FALSE
the_fact_that_my,8,my,FALSE
the_first_half_of,8,of,FALSE
the_first_time_since,8,since,FALSE
the_good_news_is,8,is,FALSE
the_life_of_a,8,a,FALSE
the_life_of_the,8,the,FALSE
the_most_out_of,8,of,FALSE
the_next_few_months,8,months,FALSE
the_osiris_paintball_gun,8,gun,FALSE
the_other_day_i,8,i,FALSE
the_part_of_the,8,the,FALSE
the_past_couple_of,8,of,FALSE
the_rest_of_your,8,your,FALSE
the_role_of_the,8,the,FALSE
the_size_of_a,8,a,FALSE
the_sound_of_a,8,a,FALSE
the_three_of_us,8,us,FALSE
there_is_always_a,8,a,FALSE
there_was_no_way,8,way,FALSE
there_you_have_it,8,it,FALSE
they_are_going_to,8,to,FALSE
this_would_be_a,8,a,FALSE
those_of_us_who,8,who,FALSE
to_all_who_came,8,came,FALSE
to_catch_up_with,8,with,FALSE
to_deal_with_the,8,the,FALSE
to_do_it_again,8,again,FALSE
to_get_back_on,8,on,FALSE
to_get_ready_for,8,for,FALSE
to_get_to_know,8,know,FALSE
to_go_for_a,8,a,FALSE
to_go_to_school,8,school,FALSE
