trigram,tri_count,suffix,obscenity
you_are_in,37,in,FALSE
something_to_do,37,do,FALSE
you_are_doing,37,doing,FALSE
a_few_things,37,things,FALSE
know_what_i,37,i,FALSE
a_fan_of,37,of,FALSE
i_can_say,37,say,FALSE
the_way_i,37,i,FALSE
all_i_can,37,can,FALSE
the_world_is,37,is,FALSE
you_can_make,37,make,FALSE
that_is_what,37,what,FALSE
a_great_deal,37,deal,FALSE
this_is_one,37,one,FALSE
that_can_be,37,be,FALSE
keep_up_the,37,the,FALSE
i_think_they,37,they,FALSE
out_to_be,37,be,FALSE
on_the_phone,37,phone,FALSE
thx_for_the,37,the,FALSE
for_the_shout,37,shout,FALSE
to_go_with,36,with,FALSE
is_trying_to,36,to,FALSE
you're_going_to,36,to,FALSE
over_the_last,36,last,FALSE
i_don't_care,36,care,FALSE
getting_ready_for,36,for,FALSE
some_kind_of,36,of,FALSE
able_to_do,36,do,FALSE
and_i_would,36,would,FALSE
talk_to_me,36,me,FALSE
you_get_a,36,a,FALSE
you_don't_want,36,want,FALSE
come_to_the,36,the,FALSE
want_me_to,36,to,FALSE
we_are_not,36,not,FALSE
them_in_the,36,the,FALSE
and_will_be,36,be,FALSE
have_to_wait,36,wait,FALSE
in_the_way,36,way,FALSE
such_a_great,36,great,FALSE
out_of_this,36,this,FALSE
for_us_to,36,to,FALSE
and_i_just,36,just,FALSE
i_woke_up,36,up,FALSE
and_thank_you,36,you,FALSE
there_is_an,36,an,FALSE
time_of_the,36,the,FALSE
i_had_been,36,been,FALSE
so_much_more,36,more,FALSE
for_a_good,36,good,FALSE
even_though_i,36,i,FALSE
i_was_not,36,not,FALSE
we_have_the,36,the,FALSE
no_idea_what,36,what,FALSE
i’m_not_sure,36,sure,FALSE
what_you_want,36,want,FALSE
it_might_be,36,be,FALSE
we_all_know,36,know,FALSE
you_need_a,36,a,FALSE
forward_to_seeing,36,seeing,FALSE
i_have_an,36,an,FALSE
way_to_go,36,go,FALSE
you_think_of,36,of,FALSE
of_the_things,36,things,FALSE
going_back_to,36,to,FALSE
you_do_not,36,not,FALSE
glad_to_hear,36,hear,FALSE
you_know_you,36,you,FALSE
have_time_to,35,to,FALSE
the_sound_of,35,of,FALSE
a_member_of,35,of,FALSE
and_at_the,35,the,FALSE
to_get_your,35,your,FALSE
of_the_house,35,house,FALSE
and_he_was,35,was,FALSE
and_for_the,35,the,FALSE
as_one_of,35,of,FALSE
in_a_couple,35,couple,FALSE
to_try_and,35,and,FALSE
for_a_little,35,little,FALSE
the_new_year,35,year,FALSE
is_that_it,35,it,FALSE
the_one_who,35,who,FALSE
the_best_thing,35,thing,FALSE
you_for_your,35,your,FALSE
we_can_get,35,get,FALSE
it_in_a,35,a,FALSE
only_a_few,35,few,FALSE
it_feels_like,35,like,FALSE
they_are_the,35,the,FALSE
these_are_the,35,the,FALSE
day_of_the,35,the,FALSE
in_the_new,35,new,FALSE
in_this_world,35,world,FALSE
i_really_want,35,want,FALSE
a_result_of,35,of,FALSE
i_may_be,35,be,FALSE
to_go_out,35,out,FALSE
at_least_i,35,i,FALSE
the_start_of,35,of,FALSE
but_i_was,35,was,FALSE
makes_me_feel,35,feel,FALSE
that_we_can,35,can,FALSE
i_go_to,35,to,FALSE
excited_to_see,35,see,FALSE
this_was_the,35,the,FALSE
what_did_you,35,you,FALSE
going_to_bed,35,bed,FALSE
i_don’t_have,35,have,FALSE
soon_as_i,35,i,FALSE
in_the_us,35,us,FALSE
i_live_in,35,in,FALSE
forward_to_it,35,it,FALSE
he_had_a,34,a,FALSE
to_be_at,34,at,FALSE
would_be_the,34,the,FALSE
a_handful_of,34,of,FALSE
i_needed_to,34,to,FALSE
the_hunger_games,34,games,FALSE
get_ready_for,34,for,FALSE
might_as_well,34,well,FALSE
it_and_i,34,i,FALSE
and_had_a,34,a,FALSE
how_many_times,34,times,FALSE
the_man_who,34,who,FALSE
i_think_i'm,34,i'm,FALSE
he_has_a,34,a,FALSE
able_to_get,34,get,FALSE
to_come_out,34,out,FALSE
we_have_been,34,been,FALSE
we_had_to,34,to,FALSE
i_think_he,34,he,FALSE
that_is_not,34,not,FALSE
it_as_a,34,a,FALSE
give_it_a,34,a,FALSE
it_may_be,34,be,FALSE
and_a_few,34,few,FALSE
with_all_of,34,of,FALSE
and_if_i,34,i,FALSE
to_give_up,34,up,FALSE
up_in_a,34,a,FALSE
for_me_and,34,and,FALSE
so_i_have,34,have,FALSE
when_i_got,34,got,FALSE
working_on_a,34,a,FALSE
of_the_story,34,story,FALSE
because_i_am,34,am,FALSE
as_i_was,34,was,FALSE
we_are_going,34,going,FALSE
they_will_be,34,be,FALSE
i_saw_a,34,a,FALSE
you_like_it,34,it,FALSE
i_love_your,34,your,FALSE
should_not_be,34,be,FALSE
have_the_same,34,same,FALSE
but_i_can't,34,can't,FALSE
how_do_i,34,i,FALSE
the_shout_out,34,out,FALSE
be_the_best,33,best,FALSE
half_of_the,33,the,FALSE
as_it_was,33,was,FALSE
but_in_the,33,the,FALSE
the_lack_of,33,of,FALSE
that's_what_i,33,i,FALSE
in_a_good,33,good,FALSE
you_should_be,33,be,FALSE
the_face_of,33,of,FALSE
in_the_early,33,early,FALSE
and_one_of,33,of,FALSE
members_of_the,33,the,FALSE
for_a_new,33,new,FALSE
much_of_a,33,a,FALSE
in_one_of,33,of,FALSE
a_bit_more,33,more,FALSE
in_a_row,33,row,FALSE
the_age_of,33,of,FALSE
a_list_of,33,of,FALSE
out_on_the,33,the,FALSE
it's_time_for,33,for,FALSE
like_to_be,33,be,FALSE
for_the_past,33,past,FALSE
not_the_only,33,only,FALSE
if_you_were,33,were,FALSE
of_what_i,33,i,FALSE
each_other_and,33,and,FALSE
here_in_the,33,the,FALSE
going_to_try,33,try,FALSE
i_was_able,33,able,FALSE
that_i_don't,33,don't,FALSE
share_with_you,33,you,FALSE
to_know_what,33,what,FALSE
when_it_was,33,was,FALSE
why_is_it,33,it,FALSE
this_week_i,33,i,FALSE
right_now_i,33,i,FALSE
i_found_a,33,a,FALSE
now_that_i,33,i,FALSE
more_than_i,33,i,FALSE
if_you_haven't,33,haven't,FALSE
was_a_bit,33,bit,FALSE
for_a_week,33,week,FALSE
you_go_to,33,to,FALSE
is_the_first,33,first,FALSE
to_live_in,33,in,FALSE
the_world_of,33,of,FALSE
to_all_who,33,who,FALSE
can_do_it,33,it,FALSE
is_that_you,33,you,FALSE
day_to_all,33,all,FALSE
if_you_could,33,could,FALSE
congrats_on_the,33,the,FALSE
parts_of_the,32,the,FALSE
over_to_the,32,the,FALSE
a_time_when,32,when,FALSE
way_to_get,32,get,FALSE
they_need_to,32,to,FALSE
the_kind_of,32,of,FALSE
a_good_one,32,one,FALSE
would_be_so,32,so,FALSE
be_one_of,32,of,FALSE
was_trying_to,32,to,FALSE
of_the_game,32,game,FALSE
in_the_u.s,32,u.s,FALSE
of_the_people,32,people,FALSE
cinco_de_mayo,32,mayo,FALSE
why_am_i,32,i,FALSE
will_have_a,32,a,FALSE
to_win_the,32,the,FALSE
the_importance_of,32,of,FALSE
here_are_the,32,the,FALSE
the_whole_thing,32,thing,FALSE
the_history_of,32,of,FALSE
to_find_the,32,the,FALSE
i_don’t_think,32,think,FALSE
lot_of_people,32,people,FALSE
to_the_point,32,point,FALSE
off_to_the,32,the,FALSE
a_cup_of,32,of,FALSE
now_i_am,32,am,FALSE
all_of_your,32,your,FALSE
think_of_the,32,the,FALSE
i_don’t_want,32,want,FALSE
if_i_have,32,have,FALSE
i_am_very,32,very,FALSE
the_first_day,32,day,FALSE
to_everyone_who,32,who,FALSE
meant_to_be,32,be,FALSE
of_one_of,32,of,FALSE
out_of_it,32,it,FALSE
going_to_make,32,make,FALSE
no_need_to,32,to,FALSE
did_you_get,32,get,FALSE
i_made_it,32,it,FALSE
the_things_that,32,that,FALSE
it_has_a,32,a,FALSE
feel_like_a,32,a,FALSE
you_may_have,32,have,FALSE
be_happy_to,32,to,FALSE
this_time_i,32,i,FALSE
you_know_the,32,the,FALSE
i_could_be,32,be,FALSE
i_was_thinking,32,thinking,FALSE
not_so_much,32,much,FALSE
but_i_will,32,will,FALSE
in_the_mail,32,mail,FALSE
listening_to_the,32,the,FALSE
to_all_my,32,my,FALSE
to_make_this,32,this,FALSE
hit_me_up,32,up,FALSE
make_sure_that,31,that,FALSE
have_to_make,31,make,FALSE
so_it_was,31,was,FALSE
in_their_own,31,own,FALSE
of_all_time,31,time,FALSE
the_only_way,31,way,FALSE
to_say_the,31,the,FALSE
the_first_to,31,to,FALSE
in_the_area,31,area,FALSE
they_want_to,31,to,FALSE
the_state_of,31,of,FALSE
you_get_the,31,the,FALSE
for_those_who,31,who,FALSE
will_be_on,31,on,FALSE
to_me_that,31,that,FALSE
for_the_most,31,most,FALSE
there_have_been,31,been,FALSE
that_they_were,31,were,FALSE
to_the_new,31,new,FALSE
is_full_of,31,of,FALSE
if_you_love,31,love,FALSE
the_form_of,31,of,FALSE
i_would_never,31,never,FALSE
not_have_a,31,a,FALSE
the_majority_of,31,of,FALSE
in_my_heart,31,heart,FALSE
thing_to_do,31,do,FALSE
few_weeks_ago,31,ago,FALSE
i_get_it,31,it,FALSE
to_let_go,31,go,FALSE
to_write_a,31,a,FALSE
tell_you_that,31,that,FALSE
when_you_have,31,have,FALSE
because_it_is,31,is,FALSE
i_see_you,31,you,FALSE
when_i_first,31,first,FALSE
i_hope_that,31,that,FALSE
me_when_i,31,i,FALSE
it_was_all,31,all,FALSE
i'm_so_excited,31,excited,FALSE
as_i_can,31,can,FALSE
you_and_i,31,i,FALSE
but_there_is,31,is,FALSE
the_way_it,31,it,FALSE
for_the_weekend,31,weekend,FALSE
i_really_like,31,like,FALSE
how_can_i,31,i,FALSE
thanks_to_the,31,the,FALSE
check_out_our,31,our,FALSE
you_can_be,31,be,FALSE
a_beautiful_day,31,day,FALSE
we_love_you,31,you,FALSE
just_need_to,31,to,FALSE
check_out_my,31,my,FALSE
to_get_up,31,up,FALSE
see_you_at,31,at,FALSE
just_saw_a,31,a,FALSE
to_follow_me,31,me,FALSE
of_your_life,30,life,FALSE
i_saw_the,30,the,FALSE
could_have_been,30,been,FALSE
people_who_are,30,are,FALSE
came_up_with,30,with,FALSE
was_the_only,30,only,FALSE
that_she_was,30,was,FALSE
back_into_the,30,the,FALSE
at_least_one,30,one,FALSE
a_very_good,30,good,FALSE
more_than_one,30,one,FALSE
we_are_in,30,in,FALSE
back_to_work,30,work,FALSE
this_is_an,30,an,FALSE
to_be_done,30,done,FALSE
i_thought_that,30,that,FALSE
out_of_your,30,your,FALSE
just_going_to,30,to,FALSE
a_trip_to,30,to,FALSE
may_have_been,30,been,FALSE
even_if_you,30,you,FALSE
the_world_and,30,and,FALSE
i_think_about,30,about,FALSE
out_how_to,30,to,FALSE
have_to_take,30,take,FALSE
may_be_a,30,a,FALSE
a_kind_of,30,of,FALSE
and_i_want,30,want,FALSE
i_can_only,30,only,FALSE
because_it_was,30,was,FALSE
the_idea_that,30,that,FALSE
and_we_will,30,will,FALSE
you_have_no,30,no,FALSE
in_my_opinion,30,opinion,FALSE
and_we_were,30,were,FALSE
can_see_the,30,the,FALSE
next_to_me,30,me,FALSE
it_was_good,30,good,FALSE
i_told_you,30,you,FALSE
just_had_a,30,a,FALSE
in_this_case,30,case,FALSE
the_way_they,30,they,FALSE
i_was_looking,30,looking,FALSE
the_time_of,30,of,FALSE
because_i_have,30,have,FALSE
of_my_friends,30,friends,FALSE
i_get_the,30,the,FALSE
my_name_is,30,is,FALSE
and_i_can't,30,can't,FALSE
will_never_be,30,be,FALSE
to_buy_a,30,a,FALSE
out_for_a,30,a,FALSE
is_the_same,30,same,FALSE
why_do_you,30,you,FALSE
to_be_so,30,so,FALSE
i_have_my,30,my,FALSE
is_also_a,30,a,FALSE
not_to_be,30,be,FALSE
have_a_wonderful,30,wonderful,FALSE
i_will_not,30,not,FALSE
but_i_know,30,know,FALSE
looking_at_the,30,the,FALSE
what_are_your,30,your,FALSE
i_want_you,30,you,FALSE
what_you_are,30,are,FALSE
what_the_hell,30,hell,TRUE
will_be_at,30,at,FALSE
be_the_first,30,first,FALSE
i_can_be,30,be,FALSE
the_way_you,30,you,FALSE
i_know_right,30,right,FALSE
know_if_you,30,you,FALSE
oh_my_god,30,god,FALSE
i_dont_know,30,know,FALSE
that_awkward_moment,30,moment,FALSE
the_life_of,29,of,FALSE
he_did_not,29,not,FALSE
with_a_few,29,few,FALSE
to_pay_for,29,for,FALSE
think_it_was,29,was,FALSE
in_the_country,29,country,FALSE
was_a_little,29,little,FALSE
my_best_friend,29,friend,FALSE
i_felt_like,29,like,FALSE
is_a_lot,29,lot,FALSE
you_don't_know,29,know,FALSE
and_there_are,29,are,FALSE
new_york_times,29,times,FALSE
more_about_the,29,the,FALSE
who_want_to,29,to,FALSE
try_to_get,29,get,FALSE
a_big_deal,29,deal,FALSE
on_the_first,29,first,FALSE
here_is_a,29,a,FALSE
was_the_best,29,best,FALSE
and_the_other,29,other,FALSE
over_the_world,29,world,FALSE
in_the_right,29,right,FALSE
much_of_the,29,the,FALSE
name_of_the,29,the,FALSE
he_wants_to,29,to,FALSE
to_have_an,29,an,FALSE
to_be_my,29,my,FALSE
to_focus_on,29,on,FALSE
how_to_use,29,use,FALSE
more_or_less,29,less,FALSE
to_believe_that,29,that,FALSE
time_of_year,29,year,FALSE
to_think_that,29,that,FALSE
is_part_of,29,of,FALSE
just_a_little,29,little,FALSE
the_one_that,29,that,FALSE
this_morning_i,29,i,FALSE
you_on_the,29,the,FALSE
to_do_and,29,and,FALSE
but_they_are,29,are,FALSE
i_grew_up,29,up,FALSE
couple_of_days,29,days,FALSE
do_with_the,29,the,FALSE
the_problem_is,29,is,FALSE
i_just_love,29,love,FALSE
and_i_feel,29,feel,FALSE
first_time_i,29,i,FALSE
i_might_have,29,have,FALSE
part_of_my,29,my,FALSE
in_the_uk,29,uk,FALSE
in_the_book,29,book,FALSE
but_i'm_not,29,not,FALSE
are_looking_for,29,for,FALSE
and_there_was,29,was,FALSE
i_was_very,29,very,FALSE
instead_of_the,29,the,FALSE
is_my_favorite,29,favorite,FALSE
in_a_long,29,long,FALSE
great_way_to,29,to,FALSE
that_has_been,29,been,FALSE
you_can_also,29,also,FALSE
i_do_have,29,have,FALSE
last_night_i,29,i,FALSE
there_are_two,29,two,FALSE
there_are_many,29,many,FALSE
so_i_am,29,am,FALSE
don't_even_know,29,know,FALSE
sorry_for_the,29,the,FALSE
time_for_the,29,the,FALSE
did_you_see,29,see,FALSE
had_to_do,29,do,FALSE
i_don't_really,29,really,FALSE
waiting_for_the,29,the,FALSE
to_tell_me,29,me,FALSE
so_hard_to,29,to,FALSE
best_of_luck,29,luck,FALSE
on_my_phone,29,phone,FALSE
for_it_to,29,to,FALSE
i_look_forward,29,forward,FALSE
close_to_the,29,the,FALSE
see_you_soon,29,soon,FALSE
in_the_dark,29,dark,FALSE
so_excited_for,29,for,FALSE
i_hate_that,29,that,FALSE
follow_me_i,29,i,FALSE
follow_me_please,29,please,FALSE
love_you_<,29,<,FALSE
i_just_saw,29,saw,FALSE
we_used_to,28,to,FALSE
are_the_ones,28,ones,FALSE
a_year_ago,28,ago,FALSE
the_day_i,28,i,FALSE
years_ago_i,28,i,FALSE
just_trying_to,28,to,FALSE
a_time_of,28,of,FALSE
of_the_same,28,same,FALSE
two_of_the,28,the,FALSE
don't_think_i,28,i,FALSE
that_i_didn't,28,didn't,FALSE
of_the_two,28,two,FALSE
quite_a_bit,28,bit,FALSE
him_in_the,28,the,FALSE
said_it_was,28,was,FALSE
next_to_the,28,the,FALSE
on_the_internet,28,internet,FALSE
the_size_of,28,of,FALSE
day_at_the,28,the,FALSE
but_you_can,28,can,FALSE
in_the_game,28,game,FALSE
trying_to_make,28,make,FALSE
need_to_make,28,make,FALSE
how_did_you,28,you,FALSE
this_is_going,28,going,FALSE
i_just_wanted,28,wanted,FALSE
any_of_you,28,you,FALSE
in_such_a,28,a,FALSE
will_be_able,28,able,FALSE
he_wanted_to,28,to,FALSE
you_would_have,28,have,FALSE
i_think_of,28,of,FALSE
i_believe_that,28,that,FALSE
going_on_in,28,in,FALSE
not_be_able,28,able,FALSE
of_the_month,28,month,FALSE
were_able_to,28,to,FALSE
when_it_is,28,is,FALSE
in_the_kitchen,28,kitchen,FALSE
to_hear_that,28,that,FALSE
at_one_point,28,point,FALSE
i_could_not,28,not,FALSE
but_then_i,28,i,FALSE
i_am_still,28,still,FALSE
if_they_were,28,were,FALSE
i_knew_that,28,that,FALSE
stay_tuned_for,28,for,FALSE
last_day_of,28,of,FALSE
the_death_of,28,of,FALSE
but_this_is,28,is,FALSE
as_i_have,28,have,FALSE
it_must_be,28,be,FALSE
many_of_you,28,you,FALSE
come_back_to,28,to,FALSE
they_have_to,28,to,FALSE
when_i_have,28,have,FALSE
a_copy_of,28,of,FALSE
time_to_time,28,time,FALSE
to_be_there,28,there,FALSE
look_like_a,28,a,FALSE
let_go_of,28,of,FALSE
seem_to_have,28,have,FALSE
is_supposed_to,28,to,FALSE
but_i_did,28,did,FALSE
you_can_use,28,use,FALSE
in_real_life,28,life,FALSE
is_hard_to,28,to,FALSE
this_is_where,28,where,FALSE
thank_you_all,28,all,FALSE
to_put_it,28,it,FALSE
to_go_on,28,on,FALSE
think_it_is,28,is,FALSE
i_didn't_get,28,get,FALSE
working_on_the,28,the,FALSE
up_at_the,28,the,FALSE
if_you_would,28,would,FALSE
it_but_i,28,i,FALSE
to_see_some,28,some,FALSE
who_i_am,28,am,FALSE
better_than_the,28,the,FALSE
only_thing_that,28,that,FALSE
the_things_i,28,i,FALSE
i_kind_of,28,of,FALSE
want_to_hear,28,hear,FALSE
might_be_a,28,a,FALSE
me_on_the,28,the,FALSE
i_won't_be,28,be,FALSE
for_an_hour,28,hour,FALSE
in_a_way,28,way,FALSE
for_you_and,28,and,FALSE
tip_of_the,28,the,FALSE
on_the_bus,28,bus,FALSE
the_time_and,28,and,FALSE
to_wake_up,28,up,FALSE
you_are_so,28,so,FALSE
because_i_was,28,was,FALSE
see_if_i,28,i,FALSE
you_to_the,28,the,FALSE
here_we_go,28,go,FALSE
it's_a_great,28,great,FALSE
last_night_and,28,and,FALSE
me_know_if,28,if,FALSE
forward_to_your,28,your,FALSE
you_at_the,28,the,FALSE
good_to_see,28,see,FALSE
me_<_3,28,3,FALSE
he_has_been,27,been,FALSE
i_got_it,27,it,FALSE
it_was_like,27,like,FALSE
out_of_his,27,his,FALSE
said_he_was,27,was,FALSE
how_to_get,27,get,FALSE
i_told_him,27,him,FALSE
in_spite_of,27,of,FALSE
known_as_the,27,the,FALSE
of_it_and,27,and,FALSE
this_is_just,27,just,FALSE
down_on_the,27,the,FALSE
time_in_the,27,the,FALSE
it_was_my,27,my,FALSE
but_there_are,27,are,FALSE
to_one_of,27,of,FALSE
out_with_a,27,a,FALSE
with_each_other,27,other,FALSE
beginning_of_the,27,the,FALSE
just_like_the,27,the,FALSE
on_the_ground,27,ground,FALSE
that_it_would,27,would,FALSE
to_see_that,27,that,FALSE
lot_of_the,27,the,FALSE
might_have_been,27,been,FALSE
in_the_united,27,united,FALSE
in_the_form,27,form,FALSE
found_out_that,27,that,FALSE
wanted_to_do,27,do,FALSE
need_to_have,27,have,FALSE
to_the_top,27,top,FALSE
a_few_times,27,times,FALSE
those_who_are,27,are,FALSE
to_worry_about,27,about,FALSE
was_in_a,27,a,FALSE
you_would_like,27,like,FALSE
gave_me_a,27,a,FALSE
told_me_that,27,that,FALSE
which_is_a,27,a,FALSE
want_it_to,27,to,FALSE
the_smell_of,27,of,FALSE
what_can_i,27,i,FALSE
i_forgot_to,27,to,FALSE
in_my_mind,27,mind,FALSE
did_i_mention,27,mention,FALSE
but_i_can,27,can,FALSE
we_got_to,27,to,FALSE
it_seems_to,27,to,FALSE
you_like_to,27,to,FALSE
me_if_i,27,i,FALSE
i_have_some,27,some,FALSE
to_do_but,27,but,FALSE
part_of_this,27,this,FALSE
the_one_i,27,i,FALSE
you_get_to,27,to,FALSE
would_you_like,27,like,FALSE
things_to_do,27,do,FALSE
here_are_some,27,some,FALSE
i_need_some,27,some,FALSE
long_as_you,27,you,FALSE
wait_to_get,27,get,FALSE
i_was_on,27,on,FALSE
some_of_them,27,them,FALSE
point_of_view,27,view,FALSE
most_of_my,27,my,FALSE
going_to_happen,27,happen,FALSE
you_can_have,27,have,FALSE
i_like_that,27,that,FALSE
a_good_night,27,night,FALSE
i_really_don't,27,don't,FALSE
on_the_right,27,right,FALSE
i_didn't_want,27,want,FALSE
mothers_day_to,27,to,FALSE
to_be_back,27,back,FALSE
you_think_you,27,you,FALSE
i'm_trying_to,27,to,FALSE
today_is_the,27,the,FALSE
just_got_a,27,a,FALSE
and_thanks_for,27,for,FALSE
i_don't_wanna,27,wanna,FALSE
one_of_his,26,his,FALSE
to_become_a,26,a,FALSE
lot_of_fun,26,fun,FALSE
of_the_lord,26,lord,FALSE
a_lot_about,26,about,FALSE
thank_god_for,26,for,FALSE
could_be_the,26,the,FALSE
i_ended_up,26,up,FALSE
a_whole_lot,26,lot,FALSE
on_how_to,26,to,FALSE
but_at_least,26,least,FALSE
knows_how_to,26,to,FALSE
place_in_the,26,the,FALSE
to_the_end,26,end,FALSE
the_first_one,26,one,FALSE
may_have_to,26,to,FALSE
and_get_a,26,a,FALSE
more_likely_to,26,to,FALSE
the_city_of,26,of,FALSE
in_high_school,26,school,FALSE
to_use_it,26,it,FALSE
work_in_the,26,the,FALSE
all_kinds_of,26,of,FALSE
in_which_the,26,the,FALSE
back_and_forth,26,forth,FALSE
and_i_thought,26,thought,FALSE
have_the_best,26,best,FALSE
of_those_who,26,who,FALSE
of_the_last,26,last,FALSE
find_a_way,26,way,FALSE
make_it_a,26,a,FALSE
what_i_am,26,am,FALSE
her_in_the,26,the,FALSE
is_why_i,26,i,FALSE
we_can_do,26,do,FALSE
this_kind_of,26,of,FALSE
will_always_be,26,be,FALSE
what_i_want,26,want,FALSE
has_always_been,26,been,FALSE
in_the_sun,26,sun,FALSE
to_learn_how,26,how,FALSE
a_combination_of,26,of,FALSE
might_have_to,26,to,FALSE
some_of_you,26,you,FALSE
with_me_and,26,and,FALSE
i_think_my,26,my,FALSE
about_to_be,26,be,FALSE
over_the_weekend,26,weekend,FALSE
it_is_just,26,just,FALSE
the_lives_of,26,of,FALSE
to_take_my,26,my,FALSE
out_for_the,26,the,FALSE
i_find_myself,26,myself,FALSE
still_have_a,26,a,FALSE
really_need_to,26,to,FALSE
and_with_the,26,the,FALSE
me_i_am,26,am,FALSE
know_what_the,26,the,FALSE
it_is_in,26,in,FALSE
to_make_my,26,my,FALSE
say_that_i,26,i,FALSE
from_time_to,26,to,FALSE
fact_that_the,26,the,FALSE
that_there_are,26,are,FALSE
how_to_make,26,make,FALSE
i_know_this,26,this,FALSE
click_on_the,26,the,FALSE
me_of_the,26,the,FALSE
when_she_was,26,was,FALSE
we_are_so,26,so,FALSE
and_so_on,26,on,FALSE
that_there_was,26,was,FALSE
i_find_it,26,it,FALSE
learn_more_about,26,about,FALSE
don't_know_if,26,if,FALSE
talk_to_you,26,you,FALSE
but_when_i,26,i,FALSE
what_i_mean,26,mean,FALSE
i_plan_to,26,to,FALSE
i_do_i,26,i,FALSE
to_be_with,26,with,FALSE
i_was_there,26,there,FALSE
do_it_again,26,again,FALSE
of_it_i,26,i,FALSE
you_want_me,26,me,FALSE
you_know_it,26,it,FALSE
to_hear_it,26,it,FALSE
a_way_that,26,that,FALSE
i_can_make,26,make,FALSE
is_your_favorite,26,favorite,FALSE
i_used_the,26,the,FALSE
so_i_guess,26,guess,FALSE
it_to_me,26,me,FALSE
based_on_a,26,a,FALSE
friend_of_mine,26,mine,FALSE
does_that_mean,26,mean,FALSE
do_you_do,26,do,FALSE
blah_blah_blah,26,blah,FALSE
had_to_go,26,go,FALSE
are_you_a,26,a,FALSE
front_of_me,26,me,FALSE
i_was_like,26,like,FALSE
to_start_a,26,a,FALSE
you_if_you,26,you,FALSE
you_to_all,26,all,FALSE
not_a_good,26,good,FALSE
be_back_in,26,in,FALSE
were_going_to,26,to,FALSE
to_change_the,26,the,FALSE
not_sure_i,26,i,FALSE
join_us_for,26,for,FALSE
to_hear_about,26,about,FALSE
i'm_about_to,26,to,FALSE
go_to_work,26,work,FALSE
how_about_you,26,you,FALSE
sign_up_for,26,for,FALSE
i_thought_you,26,you,FALSE
do_you_like,26,like,FALSE
with_the_same,25,same,FALSE
there_has_been,25,been,FALSE
there_would_be,25,be,FALSE
for_them_to,25,to,FALSE
the_midst_of,25,of,FALSE
in_the_room,25,room,FALSE
deal_with_the,25,the,FALSE
of_what_we,25,we,FALSE
no_one_else,25,else,FALSE
a_man_who,25,who,FALSE
to_new_york,25,york,FALSE
there_were_no,25,no,FALSE
it_was_fun,25,fun,FALSE
not_sure_how,25,how,FALSE
