unigram,uni_count,obscenity
provide,146,FALSE
stuck,146,FALSE
tho,146,FALSE
tip,146,FALSE
afraid,145,FALSE
battle,145,FALSE
development,145,FALSE
filled,145,FALSE
headed,145,FALSE
higher,145,FALSE
industry,145,FALSE
keeps,145,FALSE
regular,145,FALSE
window,145,FALSE
ain't,144,FALSE
allowed,144,FALSE
budget,144,FALSE
camera,144,FALSE
chris,144,FALSE
effect,144,FALSE
j,144,FALSE
justin,144,FALSE
obviously,144,FALSE
orange,144,FALSE
paint,144,FALSE
smell,144,FALSE
somehow,144,FALSE
terms,144,FALSE
theme,144,FALSE
blessed,143,FALSE
decide,143,FALSE
direction,143,FALSE
flowers,143,FALSE
goals,143,FALSE
hanging,143,FALSE
meaning,143,FALSE
mike,143,FALSE
pulled,143,FALSE
sold,143,FALSE
ability,142,FALSE
commercial,142,FALSE
f,142,FALSE
feature,142,FALSE
greatest,142,FALSE
included,142,FALSE
lie,142,FALSE
mothers,142,FALSE
noticed,142,FALSE
sucks,142,FALSE
we’re,142,FALSE
apple,141,FALSE
effort,141,FALSE
episode,141,FALSE
leaves,141,FALSE
married,141,FALSE
pull,141,FALSE
reach,141,FALSE
rose,141,FALSE
terrible,141,FALSE
trade,141,FALSE
creating,140,FALSE
dry,140,FALSE
holding,140,FALSE
immediately,140,FALSE
lines,140,FALSE
quiet,140,FALSE
readers,140,FALSE
tax,140,FALSE
bread,139,FALSE
groups,139,FALSE
modern,139,FALSE
rules,139,FALSE
search,139,FALSE
surprise,139,FALSE
thus,139,FALSE
exercise,138,FALSE
lately,138,FALSE
marketing,138,FALSE
promise,138,FALSE
turns,138,FALSE
arrived,137,FALSE
enter,137,FALSE
expected,137,FALSE
george,137,FALSE
gym,137,FALSE
helps,137,FALSE
inspiration,137,FALSE
iphone,137,FALSE
island,137,FALSE
loud,137,FALSE
mentioned,137,FALSE
schools,137,FALSE
various,137,FALSE
alive,136,FALSE
campaign,136,FALSE
e,136,FALSE
opinion,136,FALSE
pair,136,FALSE
ppl,136,FALSE
unique,136,FALSE
wide,136,FALSE
2nd,135,FALSE
agreed,135,FALSE
click,135,FALSE
credit,135,FALSE
department,135,FALSE
economic,135,FALSE
hall,135,FALSE
killed,135,FALSE
meal,135,FALSE
mother's,135,FALSE
serve,135,FALSE
tiny,135,FALSE
unfortunately,135,FALSE
closed,134,FALSE
discovered,134,FALSE
images,134,FALSE
latest,134,FALSE
london,134,FALSE
nyc,134,FALSE
she’s,134,FALSE
soft,134,FALSE
teachers,134,FALSE
twice,134,FALSE
award,133,FALSE
baseball,133,FALSE
block,133,FALSE
gotten,133,FALSE
magic,133,FALSE
parts,133,FALSE
response,133,FALSE
served,133,FALSE
smh,133,FALSE
wondering,133,FALSE
becoming,132,FALSE
covered,132,FALSE
league,132,FALSE
square,132,FALSE
teach,132,FALSE
artists,131,FALSE
copy,131,FALSE
corner,131,FALSE
couldn’t,131,FALSE
gold,131,FALSE
jack,131,FALSE
notes,131,FALSE
restaurant,131,FALSE
areas,130,FALSE
dogs,130,FALSE
fashion,130,FALSE
fly,130,FALSE
grand,130,FALSE
heavy,130,FALSE
literally,130,FALSE
lived,130,FALSE
otherwise,130,FALSE
planned,130,FALSE
screen,130,FALSE
sky,130,FALSE
source,130,FALSE
winning,130,FALSE
bright,129,FALSE
famous,129,FALSE
items,129,FALSE
p.m,129,FALSE
plenty,129,FALSE
previous,129,FALSE
purpose,129,FALSE
they’re,129,FALSE
washington,129,FALSE
blogs,128,FALSE
central,128,FALSE
crap,128,TRUE
degree,128,FALSE
easily,128,FALSE
highly,128,FALSE
losing,128,FALSE
rule,128,FALSE
runs,128,FALSE
salt,128,FALSE
strength,128,FALSE
teaching,128,FALSE
boyfriend,127,FALSE
congratulations,127,FALSE
council,127,FALSE
festival,127,FALSE
films,127,FALSE
handle,127,FALSE
helped,127,FALSE
judge,127,FALSE
network,127,FALSE
property,127,FALSE
rate,127,FALSE
section,127,FALSE
sexy,127,FALSE
signed,127,FALSE
usual,127,FALSE
17,126,FALSE
buying,126,FALSE
carry,126,FALSE
families,126,FALSE
fix,126,FALSE
particularly,126,FALSE
stars,126,FALSE
talked,126,FALSE
traffic,126,FALSE
woke,126,FALSE
writer,126,FALSE
21,125,FALSE
bank,125,FALSE
british,125,FALSE
bunch,125,FALSE
cross,125,FALSE
fill,125,FALSE
honestly,125,FALSE
machine,125,FALSE
potential,125,FALSE
seven,125,FALSE
treat,125,FALSE
workers,125,FALSE
y'all,125,FALSE
explain,124,FALSE
fb,124,FALSE
k,124,FALSE
legs,124,FALSE
memory,124,FALSE
option,124,FALSE
physical,124,FALSE
pleasure,124,FALSE
river,124,FALSE
sauce,124,FALSE
slowly,124,FALSE
tips,124,FALSE
audience,123,FALSE
considered,123,FALSE
nor,123,FALSE
posting,123,FALSE
showed,123,FALSE
teams,123,FALSE
avoid,122,FALSE
basketball,122,FALSE
bottle,122,FALSE
cooking,122,FALSE
diet,122,FALSE
doctor,122,FALSE
nobody,122,FALSE
therefore,122,FALSE
anywhere,121,FALSE
boring,121,FALSE
closer,121,FALSE
flight,121,FALSE
freedom,121,FALSE
honest,121,FALSE
impact,121,FALSE
journey,121,FALSE
necessary,121,FALSE
professional,121,FALSE
risk,121,FALSE
subject,121,FALSE
wild,121,FALSE
actual,120,FALSE
buddy,120,FALSE
california,120,FALSE
district,120,FALSE
downtown,120,FALSE
evidence,120,FALSE
individual,120,FALSE
match,120,FALSE
nights,120,FALSE
options,120,FALSE
sleeping,120,FALSE
toward,120,FALSE
arms,119,FALSE
bigger,119,FALSE
birth,119,FALSE
built,119,FALSE
china,119,FALSE
cookies,119,FALSE
dick,119,TRUE
mobile,119,FALSE
nation,119,FALSE
pray,119,FALSE
ticket,119,FALSE
cash,118,FALSE
century,118,FALSE
crying,118,FALSE
december,118,FALSE
draft,118,FALSE
evil,118,FALSE
feelings,118,FALSE
florida,118,FALSE
tom,118,FALSE
universe,118,FALSE
yep,118,FALSE
approach,117,FALSE
awkward,117,FALSE
bike,117,FALSE
cast,117,FALSE
changing,117,FALSE
continued,117,FALSE
director,117,FALSE
production,117,FALSE
tears,117,FALSE
turning,117,FALSE
won’t,117,FALSE
apart,116,FALSE
apartment,116,FALSE
becomes,116,FALSE
craft,116,FALSE
draw,116,FALSE
economy,116,FALSE
extremely,116,FALSE
foot,116,FALSE
grade,116,FALSE
horrible,116,FALSE
mess,116,FALSE
military,116,FALSE
movement,116,FALSE
peter,116,FALSE
policy,116,FALSE
possibly,116,FALSE
published,116,FALSE
seat,116,FALSE
sir,116,FALSE
basically,115,FALSE
brings,115,FALSE
cancer,115,FALSE
fingers,115,FALSE
killing,115,FALSE
miami,115,FALSE
prepared,115,FALSE
raised,115,FALSE
statement,115,FALSE
taught,115,FALSE
thankful,115,FALSE
thinks,115,FALSE
vacation,115,FALSE
you'd,115,FALSE
average,114,FALSE
bird,114,FALSE
breaking,114,FALSE
chapter,114,FALSE
drinks,114,FALSE
empty,114,FALSE
impossible,114,FALSE
management,114,FALSE
painting,114,FALSE
slightly,114,FALSE
tend,114,FALSE
wit,114,FALSE
45,113,FALSE
angry,113,FALSE
baking,113,FALSE
bear,113,FALSE
boo,113,FALSE
boston,113,FALSE
everywhere,113,FALSE
fabulous,113,FALSE
gas,113,FALSE
incredible,113,FALSE
ipad,113,FALSE
joe,113,FALSE
kick,113,FALSE
lake,113,FALSE
limited,113,FALSE
mood,113,FALSE
museum,113,FALSE
pan,113,FALSE
pressure,113,FALSE
recommend,113,FALSE
seattle,113,FALSE
seconds,113,FALSE
selling,113,FALSE
steps,113,FALSE
accept,112,FALSE
annual,112,FALSE
august,112,FALSE
bay,112,FALSE
christian,112,FALSE
claim,112,FALSE
decisions,112,FALSE
female,112,FALSE
inspired,112,FALSE
officially,112,FALSE
ring,112,FALSE
scared,112,FALSE
staying,112,FALSE
swear,112,FALSE
videos,112,FALSE
whom,112,FALSE
addition,111,FALSE
asleep,111,FALSE
chat,111,FALSE
crime,111,FALSE
digital,111,FALSE
fully,111,FALSE
golden,111,FALSE
increase,111,FALSE
kiss,111,FALSE
managed,111,FALSE
moon,111,FALSE
pics,111,FALSE
shower,111,FALSE
stock,111,FALSE
traditional,111,FALSE
willing,111,FALSE
3rd,110,FALSE
basic,110,FALSE
correct,110,FALSE
direct,110,FALSE
feed,110,FALSE
g,110,FALSE
herself,110,FALSE
joke,110,FALSE
medical,110,FALSE
nigga,110,TRUE
ny,110,FALSE
related,110,FALSE
sea,110,FALSE
setting,110,FALSE
specific,110,FALSE
til,110,FALSE
what’s,110,FALSE
wind,110,FALSE
comfortable,109,FALSE
dancing,109,FALSE
drunk,109,FALSE
meat,109,FALSE
papers,109,FALSE
safety,109,FALSE
schedule,109,FALSE
shape,109,FALSE
shooting,109,FALSE
uses,109,FALSE
2008,108,FALSE
2009,108,FALSE
annoying,108,FALSE
anybody,108,FALSE
customers,108,FALSE
legal,108,FALSE
lights,108,FALSE
master,108,FALSE
ms,108,FALSE
print,108,FALSE
required,108,FALSE
rise,108,FALSE
whats,108,FALSE
xd,108,FALSE
background,107,FALSE
bible,107,FALSE
fellow,107,FALSE
hilarious,107,FALSE
hill,107,FALSE
mail,107,FALSE
|,107,FALSE
benefit,106,FALSE
cell,106,FALSE
deserve,106,FALSE
hole,106,FALSE
january,106,FALSE
levels,106,FALSE
magazine,106,FALSE
november,106,FALSE
ourselves,106,FALSE
pants,106,FALSE
santa,106,FALSE
shots,106,FALSE
steve,106,FALSE
stress,106,FALSE
surgery,106,FALSE
understanding,106,FALSE
checking,105,FALSE
discussion,105,FALSE
egg,105,FALSE
expensive,105,FALSE
idk,105,FALSE
model,105,FALSE
neither,105,FALSE
paying,105,FALSE
quote,105,FALSE
records,105,FALSE
rip,105,FALSE
scary,105,FALSE
90,104,FALSE
ate,104,FALSE
begins,104,FALSE
costs,104,FALSE
heads,104,FALSE
jersey,104,FALSE
memories,104,FALSE
prices,104,FALSE
push,104,FALSE
salad,104,FALSE
sites,104,FALSE
suck,104,FALSE
wtf,104,FALSE
zone,104,FALSE
aside,103,FALSE
attack,103,FALSE
billion,103,FALSE
camp,103,FALSE
cd,103,FALSE
fake,103,FALSE
falling,103,FALSE
fiction,103,FALSE
generally,103,FALSE
grab,103,FALSE
jealous,103,FALSE
let’s,103,FALSE
oven,103,FALSE
perfectly,103,FALSE
reached,103,FALSE
reader,103,FALSE
shared,103,FALSE
speech,103,FALSE
thomas,103,FALSE
youtube,103,FALSE
choices,102,FALSE
code,102,FALSE
fighting,102,FALSE
grew,102,FALSE
grown,102,FALSE
happiness,102,FALSE
hits,102,FALSE
homework,102,FALSE
l,102,FALSE
lazy,102,FALSE
male,102,FALSE
raise,102,FALSE
significant,102,FALSE
topic,102,FALSE
yard,102,FALSE
amazon,101,FALSE
charge,101,FALSE
clients,101,FALSE
connection,101,FALSE
crowd,101,FALSE
defense,101,FALSE
desire,101,FALSE
jump,101,FALSE
leader,101,FALSE
overall,101,FALSE
plate,101,FALSE
returned,101,FALSE
target,101,FALSE
writers,101,FALSE
attempt,100,FALSE
blogging,100,FALSE
cc,100,FALSE
chair,100,FALSE
chose,100,FALSE
continues,100,FALSE
federal,100,FALSE
follows,100,FALSE
grace,100,FALSE
manager,100,FALSE
matt,100,FALSE
obvious,100,FALSE
october,100,FALSE
purchase,100,FALSE
resources,100,FALSE
sing,100,FALSE
tech,100,FALSE
whenever,100,FALSE
y,100,FALSE
bathroom,99,FALSE
cars,99,FALSE
cats,99,FALSE
cheap,99,FALSE
exist,99,FALSE
matters,99,FALSE
parties,99,FALSE
path,99,FALSE
pool,99,FALSE
powerful,99,FALSE
thanksgiving,99,FALSE
waste,99,FALSE
adding,98,FALSE
adorable,98,FALSE
arm,98,FALSE
candy,98,FALSE
chinese,98,FALSE
colors,98,FALSE
fail,98,FALSE
foreign,98,FALSE
jim,98,FALSE
justice,98,FALSE
laughing,98,FALSE
led,98,FALSE
letting,98,FALSE
lower,98,FALSE
mary,98,FALSE
mental,98,FALSE
mission,98,FALSE
plane,98,FALSE
prayer,98,FALSE
remain,98,FALSE
shouldn't,98,FALSE
19,97,FALSE
80,97,FALSE
admit,97,FALSE
bringing,97,FALSE
damage,97,FALSE
directly,97,FALSE
doors,97,FALSE
february,97,FALSE
fox,97,FALSE
guitar,97,FALSE
hat,97,FALSE
insurance,97,FALSE
smith,97,FALSE
suggestions,97,FALSE
um,97,FALSE
windows,97,FALSE
wins,97,FALSE
youth,97,FALSE
00,96,FALSE
4th,96,FALSE
acting,96,FALSE
alright,96,FALSE
appear,96,FALSE
bob,96,FALSE
dirty,96,FALSE
dumb,96,FALSE
figured,96,FALSE
hop,96,FALSE
lay,96,FALSE
lil,96,FALSE
range,96,FALSE
re,96,FALSE
reports,96,FALSE
speed,96,FALSE
trees,96,FALSE
wanting,96,FALSE
benefits,95,FALSE
employees,95,FALSE
estate,95,FALSE
harder,95,FALSE
mt,95,FALSE
nfl,95,FALSE
parking,95,FALSE
passion,95,FALSE
presence,95,FALSE
relationships,95,FALSE
senior,95,FALSE
september,95,FALSE
signs,95,FALSE
smoke,95,FALSE
stores,95,FALSE
22,94,FALSE
americans,94,FALSE
animals,94,FALSE
birds,94,FALSE
brilliant,94,FALSE
cases,94,FALSE
coast,94,FALSE
dying,94,FALSE
edge,94,FALSE
features,94,FALSE
global,94,FALSE
growth,94,FALSE
johnson,94,FALSE
letters,94,FALSE
quarter,94,FALSE
variety,94,FALSE
wouldn’t,94,FALSE
yellow,94,FALSE
60,93,FALSE
activity,93,FALSE
adult,93,FALSE
aw,93,FALSE
button,93,FALSE
charles,93,FALSE
cleaning,93,FALSE
degrees,93,FALSE
heaven,93,FALSE
honor,93,FALSE
host,93,FALSE
houston,93,FALSE
juice,93,FALSE
leaders,93,FALSE
offered,93,FALSE
owner,93,FALSE
planet,93,FALSE
romney,93,FALSE
seek,93,FALSE
storm,93,FALSE
airport,92,FALSE
beers,92,FALSE
challenges,92,FALSE
co,92,FALSE
congress,92,FALSE
customer,92,FALSE
designed,92,FALSE
dollars,92,FALSE
emotional,92,FALSE
europe,92,FALSE
fruit,92,FALSE
includes,92,FALSE
leading,92,FALSE
location,92,FALSE
math,92,FALSE
mixed,92,FALSE
negative,92,FALSE
nope,92,FALSE
produce,92,FALSE
robert,92,FALSE
tune,92,FALSE
younger,92,FALSE
activities,91,FALSE
aren’t,91,FALSE
awake,91,FALSE
barely,91,FALSE
caused,91,FALSE
competition,91,FALSE
drug,91,FALSE
excuse,91,FALSE
failed,91,FALSE
fantasy,91,FALSE
flying,91,FALSE
gain,91,FALSE
ingredients,91,FALSE
offers,91,FALSE
remove,91,FALSE
rice,91,FALSE
sending,91,FALSE
soup,91,FALSE
ugly,91,FALSE
visiting,91,FALSE
workout,91,FALSE
you’ll,91,FALSE
appears,90,FALSE
aware,90,FALSE
balance,90,FALSE
boss,90,FALSE
contract,90,FALSE
dish,90,FALSE
greater,90,FALSE
guest,90,FALSE
hearts,90,FALSE
holidays,90,FALSE
kevin,90,FALSE
nap,90,FALSE
ordered,90,FALSE
plant,90,FALSE
plays,90,FALSE
portland,90,FALSE
quit,90,FALSE
serving,90,FALSE
sides,90,FALSE
status,90,FALSE
sunny,90,FALSE
worried,90,FALSE
arts,89,FALSE
concept,89,FALSE
contest,89,FALSE
curious,89,FALSE
ending,89,FALSE
experiences,89,FALSE
fabric,89,FALSE
flat,89,FALSE
flour,89,FALSE
forced,89,FALSE
improve,89,FALSE
laws,89,FALSE
links,89,FALSE
perspective,89,FALSE
protect,89,FALSE
pure,89,FALSE
score,89,FALSE
shame,89,FALSE
talented,89,FALSE
van,89,FALSE
vision,89,FALSE
wisdom,89,FALSE
a.m,88,FALSE
actions,88,FALSE
africa,88,FALSE
ale,88,FALSE
blow,88,FALSE
brothers,88,FALSE
civil,88,FALSE
countries,88,FALSE
drawing,88,FALSE
eggs,88,FALSE
glory,88,FALSE
goodness,88,FALSE
homes,88,FALSE
lies,88,FALSE
partner,88,FALSE
rush,88,FALSE
saved,88,FALSE
silly,88,FALSE
thousands,88,FALSE
tuned,88,FALSE
upcoming,88,FALSE
upset,88,FALSE
you’ve,88,FALSE
0,87,FALSE
babies,87,FALSE
campus,87,FALSE
circle,87,FALSE
committee,87,FALSE
considering,87,FALSE
crew,87,FALSE
developed,87,FALSE
didnt,87,FALSE
eight,87,FALSE
environment,87,FALSE
goodnight,87,FALSE
hitting,87,FALSE
horse,87,FALSE
murder,87,FALSE
packed,87,FALSE
profile,87,FALSE
programs,87,FALSE
sam,87,FALSE
shift,87,FALSE
tracks,87,FALSE
treatment,87,FALSE
v,87,FALSE
victory,87,FALSE
200,86,FALSE
advantage,86,FALSE
attitude,86,FALSE
aww,86,FALSE
celebrating,86,FALSE
channel,86,FALSE
lesson,86,FALSE
majority,86,FALSE
multiple,86,FALSE
pepper,86,FALSE
personally,86,FALSE
pie,86,FALSE
progress,86,FALSE
provided,86,FALSE
recipes,86,FALSE
responsible,86,FALSE
stone,86,FALSE
task,86,FALSE
tim,86,FALSE
truck,86,FALSE
western,86,FALSE
appropriate,85,FALSE
blame,85,FALSE
bless,85,FALSE
breath,85,FALSE
complex,85,FALSE
develop,85,FALSE
dj,85,FALSE
flower,85,FALSE
generation,85,FALSE
gifts,85,FALSE
india,85,FALSE
normally,85,FALSE
nose,85,FALSE
prefer,85,FALSE
presentation,85,FALSE
ryan,85,FALSE
scott,85,FALSE
seeking,85,FALSE
smooth,85,FALSE
spanish,85,FALSE
stamp,85,FALSE
useful,85,FALSE
vintage,85,FALSE
wishes,85,FALSE
wood,85,FALSE
acts,84,FALSE
announced,84,FALSE
authors,84,FALSE
blah,84,FALSE
border,84,FALSE
faster,84,FALSE
favourite,84,FALSE
freaking,84,FALSE
hunger,84,FALSE
mall,84,FALSE
neighborhood,84,FALSE
reminds,84,FALSE
stamps,84,FALSE
tool,84,FALSE
union,84,FALSE
valley,84,FALSE
26,83,FALSE
appearance,83,FALSE
canada,83,FALSE
connected,83,FALSE
faces,83,FALSE
foundation,83,FALSE
golf,83,FALSE
grateful,83,FALSE
helpful,83,FALSE
holds,83,FALSE
huh,83,FALSE
jones,83,FALSE
kidding,83,FALSE
leg,83,FALSE
metal,83,FALSE
musical,83,FALSE
ocean,83,FALSE
offering,83,FALSE
purple,83,FALSE
puts,83,FALSE
reference,83,FALSE
semester,83,FALSE
sets,83,FALSE
suddenly,83,FALSE
thick,83,FALSE
tools,83,FALSE
usa,83,FALSE
views,83,FALSE
we'd,83,FALSE
agency,82,FALSE
answers,82,FALSE
checked,82,FALSE
desk,82,FALSE
display,82,FALSE
familiar,82,FALSE
farm,82,FALSE
finds,82,FALSE
follower,82,FALSE
ink,82,FALSE
luv,82,FALSE
massive,82,FALSE
material,82,FALSE
midnight,82,FALSE
officials,82,FALSE
pregnant,82,FALSE
prize,82,FALSE
queen,82,FALSE
row,82,FALSE
software,82,FALSE
types,82,FALSE
wet,82,FALSE
al,81,FALSE
animal,81,FALSE
flavor,81,FALSE
honey,81,FALSE
hurts,81,FALSE
independent,81,FALSE
jazz,81,FALSE
launch,81,FALSE
leadership,81,FALSE
leads,81,FALSE
mama,81,FALSE
mass,81,FALSE
nine,81,FALSE
pack,81,FALSE
paris,81,FALSE
separate,81,FALSE
sexual,81,FALSE
sometime,81,FALSE
unlike,81,FALSE
500,80,FALSE
ad,80,FALSE
adventure,80,FALSE
allows,80,FALSE
association,80,FALSE
bake,80,FALSE
brooklyn,80,FALSE
burn,80,FALSE
childhood,80,FALSE
drama,80,FALSE
entry,80,FALSE
goin,80,FALSE
haven’t,80,FALSE
martin,80,FALSE
merry,80,FALSE
mountain,80,FALSE
organization,80,FALSE
passing,80,FALSE
pot,80,FALSE
respond,80,FALSE
riding,80,FALSE
somewhat,80,FALSE
stayed,80,FALSE
stood,80,FALSE
surely,80,FALSE
television,80,FALSE
uh,80,FALSE
users,80,FALSE
aint,79,FALSE
appeared,79,FALSE
attend,79,FALSE
bands,79,FALSE
banks,79,FALSE
blast,79,FALSE
btw,79,FALSE
chief,79,FALSE
chosen,79,FALSE
compared,79,FALSE
connect,79,FALSE
cutting,79,FALSE
gun,79,FALSE
hide,79,FALSE
historical,79,FALSE
houses,79,FALSE
irish,79,FALSE
larger,79,FALSE
moves,79,FALSE
prepare,79,FALSE
primary,79,FALSE
remaining,79,FALSE
require,79,FALSE
solution,79,FALSE
supporting,79,FALSE
walls,79,FALSE
weak,79,FALSE
70,78,FALSE
additional,78,FALSE
describe,78,FALSE
disease,78,FALSE
dropped,78,FALSE
england,78,FALSE
girlfriend,78,FALSE
hasn't,78,FALSE
menu,78,FALSE
mixture,78,FALSE
moms,78,FALSE
ohio,78,FALSE
placed,78,FALSE
politics,78,FALSE
praying,78,FALSE
proper,78,FALSE
remind,78,FALSE
repeat,78,FALSE
replace,78,FALSE
requires,78,FALSE
shake,78,FALSE
standard,78,FALSE
struggle,78,FALSE
trail,78,FALSE
wash,78,FALSE
wishing,78,FALSE
bell,77,FALSE
businesses,77,FALSE
claims,77,FALSE
comfort,77,FALSE
crisis,77,FALSE
distance,77,FALSE
dressed,77,FALSE
express,77,FALSE
firm,77,FALSE
jackson,77,FALSE
loose,77,FALSE
mexico,77,FALSE
milwaukee,77,FALSE
nervous,77,FALSE
performing,77,FALSE
prayers,77,FALSE
publishing,77,FALSE
reminded,77,FALSE
retweet,77,FALSE
solid,77,FALSE
soo,77,FALSE
talks,77,FALSE
tape,77,FALSE
taxes,77,FALSE
urban,77,FALSE
bday,76,FALSE
boat,76,FALSE
bottles,76,FALSE
celebration,76,FALSE
concerned,76,FALSE
creation,76,FALSE
debt,76,FALSE
election,76,FALSE
emotions,76,FALSE
foods,76,FALSE
giveaway,76,FALSE
grey,76,FALSE
guide,76,FALSE
plastic,76,FALSE
plz,76,FALSE
pro,76,FALSE
reported,76,FALSE
suppose,76,FALSE
systems,76,FALSE
we’ve,76,FALSE
wise,76,FALSE
advertising,75,FALSE
alex,75,FALSE
apply,75,FALSE
constantly,75,FALSE
debate,75,FALSE
decent,75,FALSE
failure,75,FALSE
giant,75,FALSE
japan,75,FALSE
laptop,75,FALSE
lemon,75,FALSE
measure,75,FALSE
recording,75,FALSE
request,75,FALSE
ship,75,FALSE
throwing,75,FALSE
tony,75,FALSE
updates,75,FALSE
35,74,FALSE
anniversary,74,FALSE
careful,74,FALSE
chill,74,FALSE
discuss,74,FALSE
effects,74,FALSE
emails,74,FALSE
fairly,74,FALSE
fool,74,FALSE
ima,74,FALSE
income,74,FALSE
limit,74,FALSE
los,74,FALSE
min,74,FALSE
plot,74,FALSE
powder,74,FALSE
rare,74,FALSE
religious,74,FALSE
sandwich,74,FALSE
streets,74,FALSE
threw,74,FALSE
uncle,74,FALSE
27,73,FALSE
basis,73,FALSE
beef,73,FALSE
calm,73,FALSE
clothing,73,FALSE
corporate,73,FALSE
dollar,73,FALSE
ed,73,FALSE
effective,73,FALSE
falls,73,FALSE
finishing,73,FALSE
guard,73,FALSE
hardly,73,FALSE
hero,73,FALSE
hm,73,FALSE
hopes,73,FALSE
how's,73,FALSE
incredibly,73,FALSE
invite,73,FALSE
item,73,FALSE
joined,73,FALSE
labor,73,FALSE
laid,73,FALSE
mile,73,FALSE
mistake,73,FALSE
odd,73,FALSE
owners,73,FALSE
panel,73,FALSE
parent,73,FALSE
professor,73,FALSE
removed,73,FALSE
reply,73,FALSE
ridiculous,73,FALSE
sources,73,FALSE
southern,73,FALSE
studying,73,FALSE
trash,73,FALSE
afford,72,FALSE
ages,72,FALSE
argument,72,FALSE
army,72,FALSE
awful,72,FALSE
brian,72,FALSE
capital,72,FALSE
cousin,72,FALSE
creativity,72,FALSE
entered,72,FALSE
forces,72,FALSE
fourth,72,FALSE
friendly,72,FALSE
